POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year,Metric,Source_File
30,Sunny Sohal,43,23,186.95,5,3,MI,Supersport Park,12 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
31,Roelof van der Merwe,35,19,184.21,3,3,PBKS,Kingsmead,01 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
32,Naman Ojha,22,12,183.33,0,3,KKR,Kingsmead,20 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
33,Karan Goel,38,21,180.95,3,3,DC,Newlands,19 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
34,Adam Gilchrist,35,20,175.0,3,3,MI,Kingsmead,25 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
35,Brendon McCullum,81,48,168.75,11,3,CSK,Supersport Park,18 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
36,Matthew Hayden,43,26,165.38,5,3,DEC,Buffalo Park,04 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
37,Rohit Sharma,42,26,161.53,3,3,PBKS,New Wanderers Stadium,17 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
38,Matthew Hayden,60,38,157.89,5,3,RCB,Kingsmead,14 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
39,Mahela Jayawardena,43,28,153.57,1,3,DEC,De Beers Diamond Oval,09 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
40,Roelof van der Merwe,32,21,152.38,1,3,DEC,New Wanderers Stadium,24 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
41,Sunny Sohal,25,17,147.05,0,3,KKR,St George's Park,03 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
42,Suresh Raina,52,36,144.44,3,3,KKR,Supersport Park,18 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
43,JP Duminy,59,41,143.9,2,3,RCB,St George's Park,10 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
44,Naman Ojha,52,38,136.84,3,3,RCB,Supersport Park,07 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
45,Yuvraj Singh,48,37,129.72,3,3,RR,Kingsmead,05 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
46,Brad Hodge,73,60,121.66,5,3,MI,Buffalo Park,01 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
47,Brendon McCullum,35,29,120.68,1,3,DC,Kingsmead,05 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
48,Dwayne Bravo,70,59,118.64,7,3,PBKS,Supersport Park,12 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
49,Harbhajan Singh,20,8,250.0,1,2,DEC,Kingsmead,25 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
50,Rohit Sharma,32,13,246.15,3,2,KKR,New Wanderers Stadium,16 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
51,Praveen Kumar,14,6,233.33,0,2,DEC,Newlands,22 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
52,Harbhajan Singh,18,8,225.0,1,2,KKR,St George's Park,27 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
53,Virat Kohli,19,9,211.11,0,2,DEC,Supersport Park,21 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
54,Albie Morkel,21,10,210.0,1,2,KKR,Supersport Park,18 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
55,MS Dhoni,56,27,207.4,7,2,PBKS,Supersport Park,07 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
56,Yusuf Pathan,42,21,200.0,6,2,KKR,Newlands,23 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
57,Andrew Symonds,41,22,186.36,3,2,DC,Kingsmead,13 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
58,Matthew Hayden,65,35,185.71,9,2,RCB,St George's Park,20 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
59,Rahul Dravid,48,27,177.77,5,2,DEC,Newlands,22 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
60,Sanath Jayasuriya,30,17,176.47,3,2,CSK,St George's Park,16 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
61,Mahela Jayawardena,44,25,176.0,3,2,CSK,Supersport Park,07 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
62,Dwayne Smith,48,28,171.42,5,2,DC,Supersport Park,30 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
63,Yusuf Pathan,24,14,171.42,2,2,DEC,St George's Park,02 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
64,Suresh Raina,32,19,168.42,1,2,DEC,Buffalo Park,04 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
65,Suresh Raina,20,12,166.66,2,2,MI,St George's Park,16 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
66,Abhishek Raut,21,13,161.53,1,2,KKR,Newlands,23 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
67,Yuvraj Singh,58,36,161.11,5,2,CSK,Supersport Park,07 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
68,David Hussey,43,27,159.25,3,2,RCB,Supersport Park,12 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
69,Ross Taylor,35,22,159.09,4,2,PBKS,Kingsmead,24 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
70,Dwayne Smith,35,22,159.09,2,2,MI,Kingsmead,25 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
71,Tirumalasetti Suman,27,17,158.82,1,2,PBKS,De Beers Diamond Oval,09 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
72,Robin Uthappa,66,42,157.14,8,2,MI,New Wanderers Stadium,03 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
73,Tirumalasetti Suman,20,13,153.84,1,2,MI,Supersport Park,06 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
74,Sourav Ganguly,46,30,153.33,4,2,RR,Newlands,23 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
75,Pinal Shah,29,19,152.63,3,2,DEC,Supersport Park,06 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
76,Suresh Raina,32,21,152.38,2,2,DC,New Wanderers Stadium,02 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
77,Kevin Pietersen,37,25,148.0,2,2,DC,St George's Park,26 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
78,Yuvraj Singh,16,11,145.45,0,2,DC,Newlands,19 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
79,Mark Boucher,48,33,145.45,1,2,MI,St George's Park,10 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
80,Ross Taylor,17,12,141.66,0,2,CSK,New Wanderers Stadium,23 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
81,Jacob Oram,41,29,141.37,4,2,DEC,Kingsmead,27 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
82,Virat Kohli,24,17,141.17,1,2,CSK,New Wanderers Stadium,23 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
83,Adam Gilchrist,43,31,138.7,5,2,KKR,New Wanderers Stadium,16 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
84,MS Dhoni,36,26,138.46,1,2,MI,Newlands,18 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
85,Ravi Bopara,22,16,137.5,0,2,DC,Newlands,19 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
86,Ajinkya Rahane,56,41,136.58,5,2,DC,Supersport Park,21 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
87,Yuvraj Singh,38,28,135.71,3,2,KKR,Kingsmead,21 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
88,Jacques Kallis,62,46,134.78,5,2,PBKS,Kingsmead,24 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
89,Ajit Agarkar,39,29,134.48,3,2,DC,New Wanderers Stadium,10 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
90,Sachin Tendulkar,36,27,133.33,3,2,DEC,Kingsmead,25 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
91,Subramaniam Badrinath,45,34,132.35,4,2,DC,New Wanderers Stadium,02 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
92,Herschelle Gibbs,58,44,131.81,6,2,MI,Kingsmead,25 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
93,Suresh Raina,25,19,131.57,1,2,DEC,Kingsmead,27 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
94,Brendon McCullum,84,64,131.25,10,2,RCB,Supersport Park,12 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
95,Brendon McCullum,21,16,131.25,1,2,PBKS,Kingsmead,21 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
96,Mark Boucher,36,28,128.57,2,2,DC,St George's Park,26 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
97,Rajesh Bishnoi,18,14,128.57,1,2,PBKS,Kingsmead,01 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
98,Venugopal Rao,32,25,128.0,1,2,PBKS,De Beers Diamond Oval,09 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
99,Rob Quiney,51,40,127.5,5,2,MI,Kingsmead,14 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
100,Dwayne Bravo,50,40,125.0,1,2,RCB,New Wanderers Stadium,03 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
101,Shane Warne,21,17,123.52,0,2,DEC,St George's Park,02 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
102,Herschelle Gibbs,69,56,123.21,6,2,CSK,Kingsmead,27 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
103,Abhishek Nayar,33,27,122.22,1,2,CSK,St George's Park,16 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
104,Rohit Sharma,38,32,118.75,2,2,RR,St George's Park,02 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
105,Irfan Pathan,39,33,118.18,2,2,RR,Newlands,26 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
106,JP Duminy,47,40,117.5,4,2,DEC,Kingsmead,25 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
107,Jacques Kallis,69,59,116.94,5,2,MI,New Wanderers Stadium,03 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
108,Dwayne Bravo,35,30,116.66,2,2,DC,Buffalo Park,08 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
109,JP Duminy,62,54,114.81,4,2,CSK,St George's Park,16 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
110,Sachin Tendulkar,34,30,113.33,3,2,KKR,Buffalo Park,01 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
111,Rohit Sharma,36,32,112.5,3,2,KKR,Newlands,19 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
112,Adam Gilchrist,39,35,111.42,5,2,RR,St George's Park,02 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
113,Herschelle Gibbs,53,48,110.41,3,2,RCB,New Wanderers Stadium,24 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
114,Virat Kohli,38,35,108.57,4,2,CSK,Kingsmead,14 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
115,Laxmi Ratan Shukla,48,46,104.34,3,2,RR,Kingsmead,20 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
116,Jacques Kallis,58,56,103.57,2,2,DC,New Wanderers Stadium,19 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
117,Sourav Ganguly,44,45,97.77,1,2,DC,New Wanderers Stadium,10 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
118,Amit Mishra,13,4,325.0,1,1,MI,Supersport Park,21 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
119,Rob Quiney,6,2,300.0,0,1,KKR,Newlands,23 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
120,Manpreet Gony,6,2,300.0,0,1,DC,Kingsmead,23 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
121,Ravindra Jadeja,33,12,275.0,5,1,PBKS,Kingsmead,05 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
122,Dwayne Smith,12,5,240.0,1,1,CSK,Kingsmead,27 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
123,Ajit Agarkar,7,3,233.33,0,1,DEC,Newlands,19 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
124,Wriddhiman Saha,7,3,233.33,0,1,DEC,New Wanderers Stadium,16 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
125,Simon Katich,20,10,200.0,3,1,DC,OUTsurance Oval,15 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
126,Praveen Kumar,12,6,200.0,0,1,CSK,Kingsmead,14 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
127,Wriddhiman Saha,10,5,200.0,0,1,RCB,Supersport Park,12 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
128,Shane Warne,6,3,200.0,0,1,DC,OUTsurance Oval,17 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
129,Brendon McCullum,6,3,200.0,0,1,DC,New Wanderers Stadium,10 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
130,Balachandra Akhil,8,4,200.0,0,1,DC,St George's Park,26 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
131,Abhishek Nayar,35,18,194.44,4,1,RR,Kingsmead,14 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
132,Mark Boucher,25,13,192.3,2,1,KKR,Kingsmead,29 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
133,Wriddhiman Saha,25,13,192.3,2,1,CSK,Supersport Park,18 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
134,Shane Warne,21,11,190.9,2,1,CSK,De Beers Diamond Oval,09 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
135,Irfan Pathan,32,17,188.23,5,1,KKR,Kingsmead,21 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
136,Praveen Kumar,13,7,185.71,0,1,PBKS,Kingsmead,24 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
137,Herschelle Gibbs,13,7,185.71,1,1,RCB,Newlands,22 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
138,Albie Morkel,13,7,185.71,1,1,DEC,Kingsmead,27 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
139,Adam Gilchrist,23,13,176.92,4,1,PBKS,New Wanderers Stadium,17 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
140,Sunny Sohal,30,17,176.47,4,1,DEC,De Beers Diamond Oval,09 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
141,Yuvraj Singh,30,17,176.47,3,1,RCB,Kingsmead,24 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
142,Praveen Kumar,7,4,175.0,0,1,RR,Supersport Park,07 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
143,Graeme Smith,77,44,175.0,12,1,PBKS,Kingsmead,05 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
144,Scott Styris,14,8,175.0,0,1,RCB,Newlands,22 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
145,Yusuf Pathan,12,7,171.42,1,1,PBKS,Kingsmead,05 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
146,Andrew Flintoff,22,13,169.23,2,1,RCB,St George's Park,20 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
147,Abhishek Nayar,10,6,166.66,0,1,DEC,Kingsmead,25 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
148,Harbhajan Singh,10,6,166.66,0,1,DC,Buffalo Park,08 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
149,Herschelle Gibbs,43,26,165.38,5,1,KKR,Newlands,19 April 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
150,Venugopal Rao,28,17,164.7,2,1,MI,Supersport Park,06 May 2009,2009,Most Sixes Innings,Most Sixes Innings - 2009.csv
1,Murali Vijay,127,56,226.78,8,11,RR,Chidambaram,03 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
2,Yusuf Pathan,100,37,270.27,9,8,MI,Brabourne Stadium,13 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
3,Yusuf Pathan,73,34,214.7,2,8,DEC,Narendra Modi Stadium,26 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
4,Chris Gayle,88,42,209.52,6,8,PBKS,Eden Gardens,04 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
5,Matthew Hayden,93,43,216.27,9,7,DC,Arun Jaitley Stadium,19 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
6,Paul Collingwood,75,46,163.04,3,7,RCB,Arun Jaitley Stadium,04 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
7,Murali Vijay,78,39,200.0,4,6,RCB,Chidambaram,31 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
8,Robin Uthappa,68,38,178.94,3,6,CSK,M. Chinnaswamy Stadium,23 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
9,Naman Ojha,94,55,170.9,8,6,CSK,Chidambaram,03 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
10,Kieron Pollard,45,13,346.15,2,5,DC,Brabourne Stadium,13 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
11,Shane Watson,60,25,240.0,5,5,CSK,Chidambaram,03 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
12,Virender Sehwag,75,34,220.58,8,5,RR,Narendra Modi Stadium,15 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
13,Irfan Pathan,60,29,206.89,3,5,DEC,Barabati Stadium,19 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
14,Albie Morkel,62,34,182.35,3,5,RR,Chidambaram,03 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
15,Andrew Symonds,54,30,180.0,3,5,DC,Arun Jaitley Stadium,18 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
16,Naman Ojha,80,49,163.26,6,5,CSK,Narendra Modi Stadium,28 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
17,Sourav Ganguly,88,54,162.96,9,5,DEC,Eden Gardens,01 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
18,Jacques Kallis,89,55,161.81,8,5,PBKS,M. Chinnaswamy Stadium,16 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
19,David Warner,107,69,155.07,9,5,KKR,Arun Jaitley Stadium,29 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
20,Shaun Marsh,88,57,154.38,8,5,CSK,HPCA Stadium,18 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
21,Robin Uthappa,51,21,242.85,4,4,PBKS,M. Chinnaswamy Stadium,16 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
22,Robin Uthappa,50,22,227.27,4,4,KKR,M. Chinnaswamy Stadium,10 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
23,Dinesh Karthik,69,38,181.57,6,4,RR,Arun Jaitley Stadium,31 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
24,David Warner,57,33,172.72,4,4,DEC,Barabati Stadium,21 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
25,Ambati Rayudu,46,27,170.37,3,4,RCB,M. Chinnaswamy Stadium,17 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
26,Saurabh Tiwary,52,31,167.74,3,4,RCB,DY Patil Stadium,21 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
27,Virat Kohli,58,35,165.71,4,4,DEC,M. Chinnaswamy Stadium,08 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
28,Manvinder Bisla,75,51,147.05,7,4,RCB,M. Chinnaswamy Stadium,16 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
29,Angelo Mathews,65,46,141.3,5,4,DEC,DY Patil Stadium,12 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
30,Kieron Pollard,20,7,285.71,0,3,RCB,M. Chinnaswamy Stadium,17 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
31,Kieron Pollard,33,13,253.84,1,3,RCB,DY Patil Stadium,21 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
32,Albie Morkel,28,12,233.33,1,3,RR,Narendra Modi Stadium,28 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
33,Adam Gilchrist,38,17,223.52,4,3,CSK,Chidambaram,14 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
34,JP Duminy,42,19,221.05,3,3,RCB,M. Chinnaswamy Stadium,17 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
35,Andrew Symonds,53,24,220.83,5,3,RCB,M. Chinnaswamy Stadium,08 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
36,Ross Taylor,22,10,220.0,0,3,DC,Arun Jaitley Stadium,04 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
37,Yuvraj Singh,33,16,206.25,2,3,KKR,Eden Gardens,04 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
38,Adam Gilchrist,34,17,200.0,3,3,RR,Vidarbha Cricket Association Stadium,05 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
39,Suresh Raina,78,39,200.0,11,3,KKR,Chidambaram,13 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
40,MS Dhoni,66,33,200.0,6,3,KKR,Eden Gardens,16 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
41,Virender Sehwag,74,38,194.73,10,3,CSK,Arun Jaitley Stadium,19 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
42,Mahela Jayawardena,110,59,186.44,14,3,KKR,Eden Gardens,04 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
43,Rohit Sharma,68,38,178.94,6,3,PBKS,HPCA Stadium,16 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
44,Yuvraj Singh,28,16,175.0,1,3,RR,Sawai Mansingh Stadium,07 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
45,Suresh Raina,46,27,170.37,5,3,PBKS,HPCA Stadium,18 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
46,Robin Uthappa,34,20,170.0,0,3,DEC,Vidarbha Cricket Association Stadium,12 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
47,Saurabh Tiwary,61,37,164.86,4,3,DC,Arun Jaitley Stadium,17 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
48,Shikhar Dhawan,56,34,164.7,5,3,CSK,Brabourne Stadium,25 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
49,Suresh Raina,57,35,162.85,3,3,MI,DY Patil Stadium,25 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
50,Ambati Rayudu,34,21,161.9,1,3,DC,Arun Jaitley Stadium,17 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
51,Albie Morkel,42,26,161.53,1,3,DEC,Chidambaram,14 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
52,Shane Watson,58,36,161.11,3,3,DEC,Vidarbha Cricket Association Stadium,05 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
53,Virender Sehwag,64,40,160.0,6,3,KKR,Eden Gardens,07 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
54,Suresh Raina,83,52,159.61,7,3,MI,Brabourne Stadium,25 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
55,Adam Gilchrist,54,35,154.28,3,3,KKR,DY Patil Stadium,12 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
56,Rohit Sharma,45,30,150.0,3,3,DC,Barabati Stadium,21 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
57,Manish Pandey,38,26,146.15,2,3,PBKS,M. Chinnaswamy Stadium,16 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
58,Suresh Raina,49,34,144.11,3,3,DC,Arun Jaitley Stadium,19 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
59,Harbhajan Singh,33,23,143.47,2,3,CSK,Chidambaram,06 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
60,Rohit Sharma,49,35,140.0,2,3,RR,Narendra Modi Stadium,26 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
61,Andrew Symonds,53,38,139.47,3,3,PBKS,Barabati Stadium,19 March 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
62,Tirumalasetti Suman,43,31,138.7,3,3,PBKS,HPCA Stadium,16 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
63,Tirumalasetti Suman,78,57,136.84,6,3,RCB,M. Chinnaswamy Stadium,08 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
64,Mohnish Mishra,41,30,136.66,1,3,RCB,Vidarbha Cricket Association Stadium,12 April 2010,2010,Most Sixes Innings,Most Sixes Innings - 2010.csv
